customer_id,service_date,vehicle_type,service_type,service_cost,service_duration,customer_rating,payment_method,location,record_source
C0479,2022-03-02,HATCHBACK,PREMIUM WASH,38.73,36.0,3.0,CASH,Suburban,MOBILE
C0433,2022-04-05,suv,Interior Detailing,633.5585572004438,84.0,5.0,mobile pay,mall,MOBILE
C0475,2021-08-25,Van,full service,116.66,119.0,99.0,debit card,AIRPORT,in-person
C0994,2024-02-26,VAN,PREMIUM WASH,49.89,35.0,3.0,Debit Card,Suburban,in-person
C0378,2021-07-01,HATCHBACK,full service,unknown,N/A,4.0,membership,mall,in-person
C0151,08/31/2024,SUV,FULL SERVICE,132.22,108.0,5.0,credit card,Airport,In-Person
C0546,2021-03-24,HATCHBACK,full service,146.22,108.0,5.0,Credit Card,highway,in-person
C0007,2024-10-04,SUV,basic wash,19.18,21.0,3.0,Credit Card,Highway,WEB
C0462,09/22/2021,Sedan,PREMIUM WASH,47.14,43.0,4.0,CASH,mall,Web
C0351,2021-05-02,suv,Premium Wash,49.33,31.0,2.0,Cash,Airport,In-Person
C0485,29-05-2024,  Hatchback  ,  Basic Wash  ,23.17,21.0,4.0,debit card,MALL,in-person
C0910,2022-02-22,Truck,deluxe wash,67.37,58.0,7.0,Cash,Suburban,In-Person
C0240,2021-06-23,Hatchback,Basic Wash,24.31,16.0,4.0,credit card,mall,WEB
C0734,2021-05-17,SUV,Premium Wash,45.1,35.0,5.0,MOBILE PAY,Highway,MOBILE
C0676,2023-03-10,Sedan,Basic Wash,24.29,18.0,4.0,membership,MALL,WEB
C0504,2021-07-13,Truck,Premium Wash,46.5,42.0,5.0,Mobile Pay,Airport,MOBILE
C0298,23-07-2021,Van,Basic Wash,22.45,20.0,5.0,Cash,highway,in-person
C0328,09/16/2022,Van,full service,944.4450448264705,116.0,5.0,MOBILE PAY,AIRPORT,Web
C0317,2021-09-06,Van,basic wash,23.29,21.0,2.0,Credit Card,Highway,MOBILE
C0054,2023-01-02,truck!,#FULL SERVICE,132.96,107.0,4.0,MOBILE PAY,Suburban,in-person
C0745,2023-09-10,,FULL SERVICE,104.87,117.0,,Cash,highway,MOBILE
C0453,2021-02-15,Truck,Premium Wash,37.93,33.0,4.0,Credit Card,Airport,in-person
C0173,07/16/2022,Luxury,Interior Detailing,82.1,78.0,4.0,Mobile Pay,Highway,in-person
C0611,2024-02-08,Luxury,Basic Wash,21.5,20.0,1.0,CASH,AIRPORT,WEB
C0601,,,,,,,,,
C0833,17-03-2024,luxury,Premium Wash,42.95,33.0,5.0,membership,MALL,MOBILE
C0458,2022-09-09,,basic wash,20.75,19.0,,Cash,MALL,WEB
C0990,2021-09-25,Truck,basic wash,24.46,25.0,4.0,MOBILE PAY,Suburban,In-Person
C0523,06/25/2022,truck,basic wash,23.56,23.0,3.0,Credit Card,Airport,in-person
C0168,2021-06-25,suv,FULL SERVICE,103.53,112.0,4.0,Membership,mall,MOBILE
C0807,17-05-2021,SUV,Premium Wash,42.97,40.0,4.0,debit card,highway,In-Person
C0387,04/01/2023,,Interior Detailing,84.2,83.0,,Debit Card,AIRPORT,WEB
C0565,2021-09-19,Hatchback,PREMIUM WASH,40.84,42.0,4.0,Cash,mall,MOBILE
C0754,2021-05-25,Truck,Interior Detailing,96.73,71.0,5.0,Debit Card,Airport,MOBILE
C0879,,,,,,,,,
C0435,2022-01-24,Luxury,Interior Detailing,119.92,72.0,1.0,Cash,Airport,In-Person
C0757,2021-07-04,Van!,#basic wash,16.69,18.0,3.0,Credit Card,Suburban,in-person
C0175,2022-03-16,Truck,deluxe wash,72.02,60.0,3.0,membership,Airport,In-Person
C0983,2022-03-04,Van,full service,640.1062226538127,93.0,1.0,Credit Card,Airport,Web
C0203,2021-04-02,SUV,FULL SERVICE,100.35,105.0,4.0,Mobile Pay,mall,In-Person
C0450,2022-04-21,Hatchback,full service,unknown,N/A,3.0,Mobile Pay,Airport,Web
C0204,06/29/2023,Luxury,deluxe wash,71.0,57.0,4.0,Mobile Pay,mall,Web
C0353,2021-09-22,Hatchback,basic wash,133.3975324691892,16.0,5.0,Credit Card,mall,Web
C0718,2023-09-08,  Luxury  ,  full service  ,140.5,95.0,3.0,membership,mall,MOBILE
C0281,2022-10-27,Van,PREMIUM WASH,47.97,37.0,3.0,Cash,Airport,In-Person
C0373,04-08-2021,Hatchback,Premium Wash,287.6163673078057,39.0,4.0,CASH,Airport,In-Person
C0115,05/22/2021,Hatchback,PREMIUM WASH,47.15,41.0,3.0,Membership,Airport,WEB
C0601,01/26/2023,Luxury,basic wash,15.75,22.0,5.0,Credit Card,Downtown,In-Person
C0778,2023-12-13,SUV,full service,103.39,106.0,5.0,Debit Card,mall,WEB
C0996,2022-07-12,,full service,134.23,95.0,,MOBILE PAY,Airport,in-person
C0279,2022-02-01,  Truck  ,  Interior Detailing  ,80.35,76.0,4.0,Debit Card,Highway,In-Person
C0176,10/02/2021,Sedan,Premium Wash,49.13,31.0,4.0,credit card,MALL,WEB
C0333,2022-01-20,suv,deluxe wash,67.23,45.0,5.0,Debit Card,mall,Web
C0889,08/06/2022,truck,FULL SERVICE,131.72,97.0,3.0,membership,Airport,in-person
C0924,2021-08-08,suv,FULL SERVICE,108.81,95.0,4.0,Credit Card,mall,WEB
C0147,14-06-2021,HATCHBACK,FULL SERVICE,136.34,102.0,4.0,Cash,Downtown,In-Person
C0643,2021-12-30,luxury,Basic Wash,18.38,22.0,5.0,Credit Card,highway,MOBILE
C0557,2021-08-24,Sedan,Premium Wash,36.54,43.0,2.0,Cash,Highway,MOBILE
C0294,2022-01-28,Luxury,Basic Wash,16.1,20.0,2.0,debit card,MALL,WEB
C0439,2021-10-20,HATCHBACK,Premium Wash,45.01,41.0,5.0,MOBILE PAY,Suburban,Web
C0883,01-11-2022,hatchback,PREMIUM WASH,46.95,33.0,4.0,Debit Card,mall,MOBILE
C0362,2021-06-21,HATCHBACK,Interior Detailing,105.46,89.0,3.0,MOBILE PAY,AIRPORT,MOBILE
C0595,2024-12-15,Truck,PREMIUM WASH,unknown,N/A,5.0,Cash,Suburban,MOBILE
C0148,2024-05-12,truck,Basic Wash,24.62,15.0,4.0,Cash,MALL,Web
C0609,2022-03-03,suv,PREMIUM WASH,43.54,35.0,4.0,mobile pay,highway,In-Person
C0661,2021-12-02,Sedan,Interior Detailing,81.28,60.0,4.0,MOBILE PAY,highway,WEB
C0233,2021-10-17,SUV,PREMIUM WASH,49.67,31.0,3.0,mobile pay,MALL,in-person
C0669,2021-10-19,Sedan,PREMIUM WASH,44.7,32.0,4.0,debit card,Downtown,MOBILE
C0067,2021-04-28,Truck,deluxe wash,67.77,46.0,4.0,Cash,Downtown,In-Person
C0366,2024-03-26,,Basic Wash,18.14,17.0,,membership,MALL,WEB
C0827,2022-02-18,HATCHBACK,Interior Detailing,114.75,81.0,4.0,CASH,Highway,MOBILE
C0165,2024-10-24,Van,Interior Detailing,117.21,70.0,3.0,Mobile Pay,Downtown,in-person
C0626,2021-10-28,luxury,Interior Detailing,110.65,85.0,5.0,CASH,AIRPORT,In-Person
C0287,2021-07-10,suv,Interior Detailing,98.43,84.0,5.0,Credit Card,MALL,in-person
C0880,2022-03-26,,PREMIUM WASH,41.61,40.0,,debit card,MALL,WEB
C0899,2022-03-29,  Truck  ,  basic wash  ,20.61,21.0,3.0,CASH,Highway,in-person
C0358,2021-05-17,luxury,Basic Wash,16.08,21.0,3.0,debit card,Suburban,in-person
C0760,2021-04-30,luxury,full service,123.5,91.0,5.0,Cash,Suburban,in-person
C0217,2024-05-16,suv,full service,120.25,117.0,4.0,Debit Card,mall,Web
C0439,2021-11-24,Truck,Premium Wash,41.29,35.0,5.0,Membership,Airport,WEB
C0612,2021-07-13,Hatchback,PREMIUM WASH,47.35,40.0,1.0,Credit Card,AIRPORT,Web
C0691,2021-07-02,suv,full service,131.95,113.0,5.0,mobile pay,mall,MOBILE
C0976,2021-03-21,  Sedan  ,  deluxe wash  ,62.28,48.0,4.0,MOBILE PAY,Airport,In-Person
C0437,2021-08-27,suv,full service,118.66,103.0,4.0,membership,Airport,WEB
C0928,2022-06-29,SUV,Basic Wash,21.16,24.0,5.0,MOBILE PAY,Downtown,in-person
C0796,2022-03-20,Luxury,full service,117.53,119.0,5.0,Mobile Pay,Downtown,MOBILE
C0275,2023-06-26,HATCHBACK,Interior Detailing,80.17,60.0,3.0,mobile pay,Suburban,WEB
C0248,2021-11-07,HATCHBACK,full service,140.07,110.0,4.0,Mobile Pay,Suburban,in-person
C0728,2024-10-29,Van,PREMIUM WASH,47.65,35.0,5.0,CASH,Downtown,WEB
C0633,11-06-2022,Sedan,Interior Detailing,85.22,71.0,3.0,credit card,highway,in-person
C0676,2023-06-18,Van,basic wash,16.11,17.0,3.0,CASH,MALL,In-Person
C0213,2021-11-11,SUV,FULL SERVICE,131.28,118.0,3.0,Credit Card,mall,MOBILE
C0647,2021-12-12,Hatchback,Premium Wash,42.26,35.0,4.0,CASH,Highway,WEB
C0525,2023-03-19,,Basic Wash,95.23922387752295,17.0,,Debit Card,highway,Web
C0565,2021-11-20,HATCHBACK,full service,120.0,111.0,5.0,Mobile Pay,MALL,WEB
C0814,2023-11-16,Luxury,PREMIUM WASH,46.21,42.0,4.0,debit card,MALL,Web
C0260,11/15/2021,hatchback,Interior Detailing,92.91,62.0,3.0,Credit Card,Suburban,Web
C0219,2021-08-19,Truck,full service,119.28,93.0,4.0,membership,MALL,in-person
C0446,2021-06-12,  Sedan  ,  full service  ,124.93,93.0,4.0,Membership,Airport,Web
C0660,2022-01-10,suv,deluxe wash,63.06,46.0,10.0,CASH,Airport,In-Person
C0355,07/17/2021,van,full service,149.2,119.0,2.0,Membership,MALL,Web
C0331,11-06-2024,SUV,Interior Detailing,116.09,60.0,5.0,Debit Card,Downtown,Web
C0705,2024-07-14,suv,Premium Wash,43.75,34.0,5.0,Mobile Pay,AIRPORT,WEB
C0592,2022-01-10,Luxury,Interior Detailing,90.55,77.0,5.0,membership,Highway,Web
C0062,2021-08-07,HATCHBACK,basic wash,16.05,23.0,4.0,Debit Card,AIRPORT,WEB
C0134,11-07-2021,Luxury,Premium Wash,42.7,38.0,4.0,Membership,MALL,Web
C0916,11/15/2021,luxury,deluxe wash,60.31,58.0,3.0,Mobile Pay,Suburban,Web
C0392,05/15/2024,,Basic Wash,16.89,24.0,,MOBILE PAY,Airport,MOBILE
C0225,2021-06-07,truck,basic wash,20.32,21.0,4.0,Debit Card,AIRPORT,MOBILE
C0295,2023-08-13,suv,Basic Wash,22.0,18.0,3.0,Credit Card,mall,in-person
C0014,2021-12-18,suv,basic wash,23.81,15.0,4.0,Membership,Downtown,MOBILE
C0047,2023-08-19,suv,PREMIUM WASH,36.5,45.0,4.0,Debit Card,AIRPORT,in-person
C0362,2021-07-18,,full service,105.64,90.0,,Credit Card,Airport,MOBILE
C0032,2021-06-13,Hatchback!,#FULL SERVICE,104.46,93.0,5.0,membership,AIRPORT,WEB
C0933,2021-07-04,Van,PREMIUM WASH,49.91,40.0,5.0,MOBILE PAY,Suburban,Web
C0702,2021-11-15,truck,FULL SERVICE,133.22,115.0,3.0,credit card,highway,Web
C0314,2021-05-24,,basic wash,15.5,23.0,,membership,mall,In-Person
C0751,2021-08-22,TRUCK!,#deluxe wash,59.97,57.0,5.0,Debit Card,highway,MOBILE
C0696,10/13/2022,TRUCK,Premium Wash,39.52,44.0,4.0,Mobile Pay,MALL,In-Person
C0702,2024-08-17,Luxury,FULL SERVICE,833.0089524152048,103.0,2.0,Debit Card,Highway,In-Person
C0557,2023-08-24,HATCHBACK,Premium Wash,41.94,31.0,2.0,membership,MALL,Web
C0580,2021-06-05,Van,Basic Wash,22.39,17.0,4.0,Credit Card,Highway,MOBILE
C0319,01/14/2022,suv,Premium Wash,48.2,33.0,4.0,MOBILE PAY,Airport,in-person
C0189,2023-06-18,van,full service,101.08,97.0,3.0,mobile pay,Highway,In-Person
C0103,10/06/2024,truck,Interior Detailing,107.91,73.0,2.0,CASH,Airport,WEB
C0930,2022-10-13,Luxury,basic wash,24.82,23.0,3.0,mobile pay,Airport,MOBILE
C0361,2021-08-21,suv,PREMIUM WASH,46.44,45.0,4.0,membership,mall,WEB
C0539,2022-04-15,Van,PREMIUM WASH,44.26,35.0,3.0,MOBILE PAY,AIRPORT,MOBILE
C0828,2023-04-30,suv,Premium Wash,40.76,31.0,4.0,CASH,AIRPORT,WEB
C0031,2023-10-20,Luxury,basic wash,24.89,19.0,4.0,credit card,Highway,in-person
C0829,2022-06-26,SUV,Premium Wash,47.15,43.0,4.0,debit card,mall,WEB
C0853,10-02-2022,Hatchback,PREMIUM WASH,48.5,44.0,4.0,CASH,MALL,Web
C0237,2021-09-12,Truck,PREMIUM WASH,39.35,41.0,2.0,Debit Card,MALL,MOBILE
C0955,2021-02-25,Sedan,Basic Wash,23.92,19.0,4.0,Mobile Pay,highway,Web
C0561,2023-11-07,Truck,basic wash,23.06,15.0,3.0,Mobile Pay,MALL,in-person
C0278,2022-08-02,luxury,basic wash,18.5,18.0,1.0,credit card,Airport,Web
C0054,2023-04-16,HATCHBACK,FULL SERVICE,105.78,118.0,4.0,Mobile Pay,Downtown,Web
C0233,2022-01-18,Sedan,basic wash,unknown,N/A,3.0,debit card,Highway,MOBILE
C0491,2021-11-16,truck,deluxe wash,59.12,52.0,4.0,debit card,highway,MOBILE
C0274,2022-01-05,Sedan,deluxe wash,63.22,47.0,3.0,mobile pay,Highway,WEB
C0382,2022-10-18,Truck,Interior Detailing,106.0,75.0,5.0,Membership,Airport,Web
C0876,2022-01-06,nan!,#basic wash,18.83,21.0,,Credit Card,Airport,In-Person
C0782,2021-12-20,,Interior Detailing,116.91,78.0,,credit card,Downtown,WEB
C0438,2022-04-27,truck,FULL SERVICE,146.9,108.0,5.0,Mobile Pay,AIRPORT,MOBILE
C0016,06-03-2025,Truck,Basic Wash,17.96,19.0,4.0,membership,Downtown,In-Person
C0868,2021-07-06,Sedan,Premium Wash,49.49,36.0,4.0,CASH,highway,WEB
C0066,2021-12-27,truck,deluxe wash,57.54,46.0,3.0,Credit Card,AIRPORT,Web
C0234,2021-09-28,Sedan,deluxe wash,72.15,52.0,3.0,MOBILE PAY,MALL,MOBILE
C0585,2022-03-12,HATCHBACK,Basic Wash,16.43,20.0,5.0,debit card,AIRPORT,In-Person
C0165,2024-11-09,  SUV  ,  basic wash  ,23.08,23.0,5.0,credit card,Airport,Web
C0154,2022-04-17,SUV,basic wash,24.92,25.0,4.0,CASH,Downtown,WEB
C0325,2021-07-27,Truck,FULL SERVICE,139.95,100.0,4.0,credit card,AIRPORT,in-person
C0361,2021-11-16,Van,full service,139.32,94.0,5.0,Mobile Pay,mall,In-Person
C0121,2022-03-04,suv,Premium Wash,44.49,44.0,1.0,Debit Card,AIRPORT,MOBILE
C0854,2021-11-04,SUV,Premium Wash,48.78,42.0,4.0,Debit Card,MALL,In-Person
C0632,2022-01-01,Hatchback,full service,145.53,103.0,3.0,Credit Card,mall,WEB
C0960,25-06-2021,Luxury,Interior Detailing,97.54,90.0,5.0,MOBILE PAY,Suburban,WEB
C0865,08/08/2023,Hatchback,Premium Wash,49.3,36.0,4.0,Membership,Suburban,Web
C0499,28-08-2021,truck,basic wash,22.53,17.0,2.0,mobile pay,mall,WEB
C0200,2022-01-23,Truck,Interior Detailing,117.92,64.0,5.0,CASH,MALL,in-person
C0089,2023-07-25,Hatchback,Basic Wash,22.44,17.0,4.0,membership,MALL,In-Person
C0040,2021-05-09,Truck,Interior Detailing,106.45,80.0,4.0,Membership,Airport,MOBILE
C0272,2021-07-22,TRUCK,full service,104.44,96.0,1.0,mobile pay,Highway,Web
C0270,2021-11-09,Hatchback,Interior Detailing,106.28,67.0,5.0,MOBILE PAY,Airport,WEB
C0099,2021-07-08,HATCHBACK,deluxe wash,61.51,59.0,5.0,debit card,Airport,in-person
C0885,2022-01-20,truck,basic wash,17.15,23.0,5.0,debit card,Airport,in-person
C0267,04-07-2023,Truck,deluxe wash,71.37,50.0,4.0,CASH,Suburban,Web
C0093,2023-11-14,Sedan,Basic Wash,18.62,23.0,4.0,Debit Card,mall,In-Person
C0567,28-01-2022,Sedan,Premium Wash,42.9,31.0,3.0,credit card,Highway,in-person
C0135,07-07-2023,SUV,Basic Wash,22.03,23.0,4.0,Membership,Airport,In-Person
C0436,2023-02-14,Luxury,Interior Detailing,90.57,69.0,4.0,Mobile Pay,highway,WEB
C0392,2024-07-14,luxury,Interior Detailing,98.09,84.0,3.0,Membership,MALL,In-Person
C0646,07/15/2022,Truck,Basic Wash,19.9,24.0,5.0,Membership,Highway,in-person
C0346,2022-03-16,Van,basic wash,23.71,23.0,5.0,debit card,Highway,in-person
C0880,2022-06-16,SUV,FULL SERVICE,137.84,95.0,3.0,CASH,Downtown,in-person
C0823,25-05-2021,hatchback,FULL SERVICE,149.79,98.0,4.0,debit card,mall,MOBILE
C0975,2024-11-29,Luxury,full service,116.51,119.0,2.0,MOBILE PAY,Downtown,MOBILE
C0069,2022-01-12,Truck,Premium Wash,36.41,44.0,4.0,membership,Highway,Web
C0282,2023-08-26,truck,Interior Detailing,110.68,80.0,4.0,Credit Card,MALL,In-Person
C0578,24-08-2021,HATCHBACK,Interior Detailing,110.88,85.0,4.0,MOBILE PAY,Highway,MOBILE
C0823,2021-06-12,Sedan,FULL SERVICE,144.8,104.0,,Mobile Pay,AIRPORT,WEB
C0247,2021-06-19,Hatchback,full service,126.1,116.0,3.0,membership,highway,in-person
C0502,2021-10-12,  Hatchback  ,  FULL SERVICE  ,143.31,101.0,4.0,mobile pay,Highway,MOBILE
C0011,2021-12-31,Sedan,basic wash,18.28,23.0,5.0,Cash,highway,in-person
C0713,16-07-2023,,basic wash,23.63,25.0,,MOBILE PAY,AIRPORT,WEB
C0040,2021-06-11,suv,PREMIUM WASH,36.97,31.0,4.0,debit card,MALL,In-Person
C0199,2021-11-05,Hatchback,deluxe wash,58.38,56.0,4.0,Mobile Pay,Airport,Web
C0845,2022-10-30,  nan  ,  Basic Wash  ,16.73,23.0,,Mobile Pay,mall,Web
C0575,2021-08-08,SUV,Basic Wash,19.63,16.0,3.0,Cash,mall,MOBILE
C0472,2021-06-06,Truck,deluxe wash,69.76,54.0,3.0,debit card,Airport,MOBILE
C0205,2022-03-20,Luxury,deluxe wash,64.8,59.0,5.0,Credit Card,Downtown,WEB
C0551,2021-07-21,truck,basic wash,22.0,19.0,2.0,Debit Card,Highway,Web
C0530,08/04/2021,Luxury,Interior Detailing,94.89,61.0,3.0,debit card,Downtown,In-Person
C0103,2024-10-26,Luxury,Interior Detailing,110.08,78.0,4.0,Mobile Pay,AIRPORT,In-Person
C0616,2021-11-01,Sedan,basic wash,unknown,N/A,2.0,Debit Card,Airport,MOBILE
C0945,2021-06-07,Van,Premium Wash,36.95,32.0,3.0,debit card,AIRPORT,in-person
C0152,2022-05-10,,Basic Wash,15.8,16.0,,credit card,mall,In-Person
C0164,2021-10-08,,FULL SERVICE,119.7,102.0,,MOBILE PAY,Highway,Web
C0326,2022-10-01,Hatchback,Basic Wash,23.2,21.0,4.0,membership,Downtown,WEB
C0241,05/21/2021,Sedan,Interior Detailing,110.07,64.0,4.0,Debit Card,Airport,MOBILE
C0292,2022-10-22,truck,basic wash,19.22,16.0,4.0,membership,MALL,in-person
C0013,2021-12-16,HATCHBACK,Interior Detailing,80.46,73.0,5.0,Debit Card,MALL,in-person
C0800,2022-01-09,SUV,Interior Detailing,119.23,81.0,99.0,Debit Card,Highway,WEB
C0466,2021-12-20,SUV,Basic Wash,19.6,20.0,3.0,Debit Card,Downtown,MOBILE
C0428,2021-10-06,Sedan,basic wash,18.57,18.0,3.0,Credit Card,mall,in-person
C0354,2023-05-15,sedan,full service,107.34,118.0,2.0,CASH,Suburban,In-Person
C0023,2021-07-07,SUV,Interior Detailing,97.34,68.0,5.0,mobile pay,Highway,Web
C0485,2024-08-20,suv,Basic Wash,21.71,25.0,6.0,Cash,Airport,In-Person
C0614,2023-10-14,truck,Basic Wash,15.64,22.0,4.0,debit card,Airport,WEB
C0349,2025-01-23,  nan  ,  FULL SERVICE  ,123.1,112.0,,Credit Card,Airport,Web
C0586,2024-09-23,HATCHBACK,Basic Wash,20.3,22.0,4.0,Membership,mall,WEB
C0784,12/06/2021,Luxury,Premium Wash,40.63,33.0,2.0,CASH,highway,in-person
C0361,2024-05-06,Hatchback,deluxe wash,67.61,55.0,4.0,credit card,Airport,in-person
C0947,,,,,,,,,
C0635,2022-02-27,HATCHBACK,basic wash,18.25,22.0,4.0,Cash,Airport,MOBILE
C0166,2021-09-21,Luxury,PREMIUM WASH,48.82,30.0,3.0,credit card,AIRPORT,MOBILE
C0513,10/07/2021,suv,Interior Detailing,108.88,81.0,4.0,MOBILE PAY,Airport,In-Person
C0551,2021-09-11,Luxury,basic wash,22.26,15.0,4.0,mobile pay,AIRPORT,Web
C0868,2021-10-26,SUV,Premium Wash,40.5,37.0,5.0,CASH,Suburban,Web
C0727,24-12-2021,truck,Interior Detailing,93.23,68.0,4.0,Credit Card,highway,WEB
C0299,2021-02-13,truck,deluxe wash,63.8,49.0,2.0,Mobile Pay,highway,Web
C0598,2021-05-20,Hatchback,basic wash,22.45,24.0,5.0,membership,mall,WEB
C0384,2021-07-05,suv,full service,118.99,97.0,3.0,Debit Card,MALL,In-Person
C0584,2022-01-25,Truck,Premium Wash,35.49,32.0,3.0,mobile pay,MALL,Web
C0536,2021-06-23,Truck,PREMIUM WASH,45.76,38.0,4.0,credit card,MALL,MOBILE
C0063,06/28/2021,  Van  ,  FULL SERVICE  ,104.91,115.0,4.0,CASH,AIRPORT,WEB
C0613,2022-01-14,HATCHBACK,Premium Wash,36.67,36.0,4.0,MOBILE PAY,Downtown,in-person
C0505,26-04-2023,luxury,basic wash,21.45,20.0,3.0,Debit Card,AIRPORT,MOBILE
C0327,2024-11-09,suv,deluxe wash,70.21,59.0,3.0,Credit Card,Highway,MOBILE
C0514,2021-07-31,SUV,Premium Wash,48.91,40.0,3.0,Credit Card,mall,MOBILE
C0529,2024-05-03,Truck,deluxe wash,64.44,49.0,3.0,debit card,AIRPORT,WEB
C0428,2022-01-10,HATCHBACK,basic wash,23.05,15.0,5.0,membership,highway,In-Person
C0438,10/30/2023,,PREMIUM WASH,46.09,44.0,,Debit Card,MALL,in-person
C0608,2022-02-12,Luxury,FULL SERVICE,149.35,91.0,4.0,debit card,AIRPORT,Web
C0902,2023-10-27,suv,FULL SERVICE,129.49,104.0,3.0,membership,highway,In-Person
C0144,2022-05-20,Hatchback,Interior Detailing,97.83,74.0,3.0,credit card,highway,Web
C0658,2021-12-04,LUXURY,basic wash,18.73,23.0,5.0,mobile pay,AIRPORT,In-Person
C0753,2021-11-26,luxury,Basic Wash,20.14,22.0,4.0,CASH,Airport,in-person
C0902,2022-11-08,suv,Basic Wash,18.4,21.0,5.0,Debit Card,Downtown,in-person
C0231,2021-09-28,,FULL SERVICE,111.14,104.0,,membership,Highway,WEB
C0915,2022-11-09,suv,FULL SERVICE,786.8431565333783,114.0,2.0,CASH,Suburban,MOBILE
C0207,2022-01-15,Truck,Premium Wash,35.41,33.0,5.0,MOBILE PAY,Highway,in-person
C0204,2023-07-21,suv,deluxe wash,73.27,51.0,2.0,Membership,Suburban,In-Person
C0216,2024-11-04,truck,basic wash,138.39198611083555,16.0,4.0,CASH,Airport,In-Person
C0719,2021-11-13,Sedan,full service,113.74,94.0,5.0,Cash,mall,MOBILE
C0781,2021-05-16,Hatchback,deluxe wash,71.47,49.0,4.0,Credit Card,Suburban,Web
C0031,01/30/2024,Hatchback,basic wash,17.65,20.0,1.0,Credit Card,Airport,WEB
C0174,2021-09-28,TRUCK,deluxe wash,57.25,59.0,2.0,membership,Downtown,in-person
C0264,2021-03-24,Van,full service,104.82,108.0,3.0,Credit Card,mall,Web
C0735,2021-04-11,Truck,Premium Wash,45.95,44.0,4.0,Membership,highway,MOBILE
C0384,2021-10-04,HATCHBACK,basic wash,22.94,25.0,1.0,Credit Card,Airport,WEB
C0879,2021-08-16,Luxury,FULL SERVICE,122.66,113.0,3.0,debit card,Suburban,MOBILE
C0827,23-07-2024,luxury,Interior Detailing,111.28,77.0,2.0,MOBILE PAY,MALL,MOBILE
C0315,2022-03-20,  luxury  ,  Basic Wash  ,23.2,17.0,5.0,Cash,Highway,In-Person
C0799,2021-04-03,Sedan,FULL SERVICE,118.13,106.0,3.0,membership,mall,WEB
C0953,2022-11-08,Van,full service,110.11,102.0,3.0,Mobile Pay,AIRPORT,MOBILE
C0308,2024-10-13,Truck,deluxe wash,67.26,58.0,2.0,Credit Card,Highway,MOBILE
C0401,2021-05-27,Truck,Basic Wash,17.76,24.0,5.0,MOBILE PAY,mall,In-Person
C0121,20-04-2022,nan!,#Premium Wash,44.43,39.0,,CASH,AIRPORT,In-Person
C0973,2024-02-21,SUV,deluxe wash,63.52,60.0,5.0,CASH,MALL,WEB
C0886,2022-01-29,  HATCHBACK  ,  full service  ,131.9,113.0,4.0,membership,Suburban,In-Person
C0086,03/18/2022,Van,Premium Wash,43.87,45.0,4.0,Mobile Pay,Airport,Web
C0121,2023-05-04,Van,Premium Wash,40.91,44.0,5.0,mobile pay,Downtown,in-person
C0027,2021-07-08,HATCHBACK,PREMIUM WASH,47.03,38.0,4.0,debit card,Highway,Web
C0716,2023-06-23,Truck,PREMIUM WASH,47.95,41.0,5.0,MOBILE PAY,MALL,WEB
C0825,2023-04-12,TRUCK,basic wash,21.39,17.0,5.0,MOBILE PAY,Suburban,in-person
C0773,10/18/2021,SUV,Basic Wash,18.11,19.0,5.0,Mobile Pay,MALL,WEB
C0680,2021-07-18,Hatchback,FULL SERVICE,119.84,120.0,4.0,Debit Card,MALL,MOBILE
C0042,2021-07-11,Sedan,deluxe wash,71.66,52.0,4.0,Credit Card,Downtown,Web
C0495,2024-04-28,Van,Interior Detailing,87.44,78.0,5.0,Debit Card,Suburban,In-Person
C0374,2023-04-26,HATCHBACK,deluxe wash,61.43,49.0,2.0,mobile pay,AIRPORT,Web
C0619,2022-02-20,Luxury,Premium Wash,47.55,43.0,2.0,Cash,AIRPORT,Web
C0489,2022-10-30,HATCHBACK,deluxe wash,66.4,60.0,4.0,Credit Card,Airport,in-person
C0714,2021-05-17,luxury,PREMIUM WASH,37.16,40.0,5.0,Cash,Suburban,Web
C0543,2021-06-03,Van,Premium Wash,49.84,45.0,4.0,CASH,Airport,in-person
C0391,2021-05-14,SUV,PREMIUM WASH,37.66,32.0,3.0,credit card,Suburban,Web
C0770,2022-01-04,  VAN  ,  Interior Detailing  ,-107.31,76.0,1.0,Debit Card,Downtown,WEB
C0880,2022-09-07,Van,PREMIUM WASH,43.03,34.0,4.0,MOBILE PAY,mall,in-person
C0040,09/04/2022,,deluxe wash,73.7,50.0,,CASH,AIRPORT,WEB
C0961,2022-04-09,HATCHBACK,Basic Wash,unknown,N/A,4.0,MOBILE PAY,Highway,Web
C0939,2024-09-10,LUXURY,Basic Wash,24.12,23.0,4.0,credit card,highway,in-person
C0300,2024-05-23,hatchback,full service,105.22,99.0,4.0,Debit Card,Downtown,Web
C0092,2021-07-30,Hatchback,PREMIUM WASH,43.01,36.0,4.0,membership,Airport,WEB
C0521,11/06/2021,TRUCK,FULL SERVICE,144.62,96.0,4.0,Membership,Downtown,Web
C0005,2023-11-09,Truck,FULL SERVICE,141.89,97.0,4.0,Mobile Pay,highway,In-Person
C0011,04/22/2022,Truck,basic wash,19.88,21.0,1.0,Credit Card,Highway,MOBILE
C0501,2021-11-27,truck,Interior Detailing,108.6,69.0,3.0,CASH,MALL,MOBILE
C0569,2023-02-16,Sedan,deluxe wash,57.19,50.0,2.0,CASH,Highway,In-Person
C0147,,,,,,,,,
