customer_id,service_date,vehicle_type,service_type,service_cost,service_duration,customer_rating,location,payment_method,visit_frequency,total_spent,avg_spent_per_visit,avg_rating,days_since_last_visit,service_year,service_month,day_of_week,is_weekend,vehicle_type_encoded,service_type_encoded,day_of_week_encoded,location_encoded,payment_method_encoded,cost_category,loyalty_tier,recency_category
C0199,2022-02-18,Suv,Deluxe Wash,0.478334937874184,0.2952380952380953,3.0,Highway,Membership,0.4615384615384616,0.4554124128990439,0.4717720391807658,3.57,0.6271604938271605,2022,2,Friday,False,8,8,0,2,3,Standard,Regular,Warming
C0070,2021-06-06,Sedan,Premium Wash,0.42354989620626377,0.1904761904761905,3.0,Airport,Membership,0.38461538461538464,0.21660994976502995,0.2599584446423271,3.67,0.6158024691358025,2021,6,Sunday,True,6,12,3,0,3,Standard,Regular,Warming
C0494,2021-08-25,Luxury,Interior Detailing,0.5908834501639642,0.5142857142857143,4.0,Downtown,Mobile Pay,0.15384615384615385,0.2295576081672338,0.5583852775304243,3.33,0.40296296296296297,2021,8,Wednesday,False,2,10,6,1,4,Standard,New,Warming
C0910,2022-05-16,Sedan,Deluxe Wash,0.48841346009206055,0.4,3.0,Suburban,Debit Card,0.38461538461538464,0.4867849619186517,0.5898486197684772,3.83,0.7516049382716049,2022,5,Monday,False,6,8,1,4,2,Standard,Regular,At-Risk
C0509,2024-02-01,Truck,Full Service,0.6467214717650953,0.942857142857143,3.0,Downtown,Mobile Pay,0.3076923076923077,0.46047642197374816,0.6706441080439299,3.8,0.4138271604938272,2024,2,Thursday,False,11,9,4,1,4,Standard,Regular,Warming
C0349,2022-02-18,Hatchback,Full Service,0.7249127530912484,0.7523809523809524,3.0,Mall,Mobile Pay,0.38461538461538464,0.5640738940204181,0.6842386464826358,3.5,0.2745679012345679,2022,2,Friday,False,0,9,0,3,4,Premium,Regular,Active
C0342,2021-07-15,Truck,Basic Wash,0.3647334456511929,0.0380952380952381,3.0,Mall,Mobile Pay,0.23076923076923078,0.06849781234807972,0.12205402196497478,3.5,0.3792592592592593,2021,7,Thursday,False,11,7,4,3,4,Standard,New,Warming
C0016,2024-11-18,Luxury,Full Service,0.6491282830410061,0.8,4.0,Suburban,Debit Card,0.6153846153846154,0.6457786420353265,0.5203918076580587,4.11,0.18024691358024691,2024,11,Monday,False,2,9,1,4,2,Standard,Regular,Active
C0483,2022-04-14,Sedan,Basic Wash,0.36671906495381934,0.06666666666666668,4.0,Mall,Credit Card,0.38461538461538464,0.18373035164479012,0.21982784208964085,3.83,0.6725925925925926,2022,4,Thursday,False,6,7,4,3,1,Standard,Regular,At-Risk
C0096,2024-08-17,Truck,Basic Wash,0.3668694906585638,0.028571428571428553,2.0,Suburban,Debit Card,0.5384615384615385,0.18159131421163505,0.16117542297417634,3.5,0.2637037037037037,2024,8,Saturday,True,11,7,2,4,2,Standard,Regular,Active
C0904,2021-09-22,Luxury,Full Service,0.7284627997232167,0.8857142857142858,2.0,Suburban,Cash,0.15384615384615385,0.14370442391832763,0.3487088156723063,2.67,0.788641975308642,2021,9,Wednesday,False,2,9,6,4,0,Premium,New,At-Risk
C0546,2021-02-22,Van,Full Service,0.6251504257047444,0.7714285714285715,5.0,Suburban,Mobile Pay,0.23076923076923078,0.33134013936152973,0.6035025230038586,4.5,0.7906172839506173,2021,2,Monday,False,15,9,1,4,4,Standard,New,At-Risk
C0686,2021-09-24,Luxury,Premium Wash,0.42036087126568195,0.22857142857142856,5.0,Airport,Cash,0.38461538461538464,0.21368497812348075,0.25639655684179286,3.5,0.2380246913580247,2021,9,Friday,False,2,12,0,0,0,Standard,Regular,Active
C0837,2021-09-26,Suv,Basic Wash,0.35913760943470024,0.06666666666666668,4.0,Highway,Credit Card,0.38461538461538464,0.23219899530059954,0.2790145443751855,3.5,0.6311111111111112,2021,9,Sunday,True,8,7,3,2,1,Standard,Regular,Warming
C0814,2022-02-18,Hatchback,Full Service,0.6889008393754326,0.9714285714285714,2.0,Downtown,Debit Card,0.3076923076923077,0.22604116026575916,0.3271593944790739,3.0,0.4167901234567901,2022,2,Friday,False,0,9,0,1,2,Premium,Regular,Warming
C0289,2023-04-27,Van,Deluxe Wash,0.48498375402388766,0.34285714285714286,4.0,Airport,Credit Card,0.6153846153846154,0.5814940852374008,0.4680914217868804,4.0,0.4474074074074074,2023,4,Thursday,False,15,8,4,0,1,Standard,Regular,Warming
C0158,2021-04-19,Sedan,Premium Wash,0.449588585697524,0.38510138544820627,2.0,Airport,Mobile Pay,0.5384615384615385,0.5142926592124453,0.4658949243098842,3.12,0.4345679012345679,2021,4,Monday,False,6,12,1,0,4,Standard,Regular,Warming
C0639,2021-03-19,Luxury,Interior Detailing,0.03253331929360087,0.5714285714285714,5.0,Highway,Mobile Pay,0.6923076923076923,0.5955355695997406,0.4308696942712972,3.6,0.305679012345679,2021,3,Friday,False,2,10,0,2,4,Economy,Regular,Active
C0035,2024-09-16,Van,Basic Wash,0.3662677878395861,0.0380952380952381,4.0,Mall,Membership,0.38461538461538464,0.1949359909252957,0.23348174532502225,3.5,0.254320987654321,2024,9,Monday,False,15,7,1,3,3,Standard,Regular,Active
C0553,2022-02-18,Luxury!,#Interior Detailing,0.59747209603177,0.6476190476190476,3.0,Highway,Debit Card,0.5384615384615385,0.3964511424404472,0.3579697239536955,3.25,0.2577777777777778,2022,2,Friday,False,3,5,0,2,2,Standard,Regular,Active
C0745,2023-06-18,Luxury,Basic Wash,0.3627478263485665,0.08571428571428572,1.0,Mall,Credit Card,0.38461538461538464,0.17286501377410468,0.20653012763431286,3.5,0.5046913580246913,2023,6,Sunday,True,2,7,3,3,1,Standard,Regular,Warming
C0631,2022-02-18,Suv,Interior Detailing,0.6506024549475015,0.5333333333333333,5.0,Airport,Credit Card,0.4615384615384616,0.5902041808458921,0.6128821608785989,4.14,0.19901234567901235,2022,2,Friday,False,8,10,0,0,1,Standard,Regular,Active
C0087,2022-02-18,Hatchback,Full Service,0.6674501338788773,0.9333333333333335,5.0,Mall,Debit Card,0.23076923076923078,0.2556554853346297,0.4648857227663995,4.5,0.6340740740740741,2022,2,Friday,False,0,9,0,3,2,Premium,New,Warming
C0765,2022-02-18,Hatchback,Basic Wash,0.34987138602244355,0.06666666666666668,4.0,Downtown,Mobile Pay,0.23076923076923078,0.15806190244692916,0.2861383199762541,4.5,0.2716049382716049,2022,2,Friday,False,0,7,0,1,4,Standard,New,Active
C0443,2021-11-01,Truck,Interior Detailing,0.5528859171455219,0.6571428571428571,4.0,Highway,Membership,0.3076923076923077,0.14783665532328633,0.2125259720985456,3.8,0.5165432098765432,2021,11,Monday,False,11,10,1,2,3,Standard,Regular,Warming
C0011,2021-09-12,Hatchback,Basic Wash,0.35892701344805805,0.028571428571428553,1.0,Highway,Cash,0.38461538461538464,0.0938097553070815,0.11000296823983377,3.33,0.625679012345679,2021,9,Sunday,True,0,7,3,2,0,Standard,Regular,Warming
C0123,2021-08-24,Van,Basic Wash,0.35107479166039895,0.0380952380952381,4.0,Airport,Membership,0.23076923076923078,0.06184573002754821,0.10988423864648264,2.75,0.837037037037037,2021,8,Tuesday,False,15,7,5,0,3,Standard,New,At-Risk
C0709,2023-10-25,Suv,Premium Wash,0.4085073257318211,0.21904761904761907,5.0,Mall,Mobile Pay,0.6923076923076923,0.5424161400097229,0.3919857524487979,3.8,0.4523456790123457,2023,10,Wednesday,False,8,12,6,3,4,Standard,Regular,Warming
C0183,2022-02-18,Hatchback,Basic Wash,0.36485378621498843,0.009523809523809518,1.0,Airport,Debit Card,0.7692307692307694,0.45798087830173384,0.2994953992282577,3.55,0.39012345679012345,2022,2,Friday,False,0,7,0,0,2,Standard,VIP,Warming
C0681,2022-02-18,Van,Full Service,0.7172109570083337,0.9333333333333335,5.0,Highway,Mobile Pay,0.15384615384615385,0.2221925133689839,0.5403977441377263,4.67,0.8212345679012346,2022,2,Friday,False,15,9,0,2,4,Premium,New,At-Risk
C0549,2022-02-18,Truck,Deluxe Wash,0.5039073076807365,0.38095238095238093,2.0,Highway,Debit Card,0.23076923076923078,0.1801571868416788,0.3265657465123182,4.0,0.39209876543209876,2022,2,Friday,False,11,8,0,2,2,Standard,New,Warming
C0307,2022-01-01,Hatchback,Premium Wash,0.44563238966274565,0.15238095238095237,3.0,Highway,Membership,0.4615384615384616,0.26219413385188783,0.2695755417037697,4.14,0.2893827160493827,2022,1,Saturday,True,0,12,2,2,3,Standard,Regular,Active
C0659,2021-07-17,Sedan,Full Service,0.71973810884804,0.9523809523809524,4.0,Mall,Membership,0.38461538461538464,0.5472289742343219,0.663698426832888,4.0,0.3925925925925926,2021,7,Saturday,True,6,9,2,3,3,Premium,Regular,Warming
C0038,2024-09-28,Van,Full Service,0.6208783356900027,0.8,5.0,Mall,Membership,0.3076923076923077,0.34597309998379516,0.5028791926387651,4.6,0.24493827160493828,2024,9,Saturday,True,15,9,2,3,3,Standard,Regular,Active
C0109,2024-03-15,Suv,Premium Wash,0.4249037275489636,0.2571428571428571,3.0,Mall,Membership,0.6153846153846154,0.4460541241289904,0.3577916295636688,3.56,0.4222222222222222,2024,3,Friday,False,8,12,0,3,3,Standard,Regular,Warming
C0608,2021-12-15,Suv,Full Service,0.6265042570474444,0.780952380952381,5.0,Airport,Cash,0.4615384615384616,0.5462971965645762,0.5669338082517067,4.29,0.6938271604938272,2021,12,Wednesday,False,8,9,6,0,0,Standard,Regular,At-Risk
C0083,2021-02-20,Hatchback,Deluxe Wash,0.5135044676434309,0.3238095238095239,4.0,Highway,Mobile Pay,0.4615384615384616,0.558288770053476,0.5794597803502523,3.71,0.5590123456790124,2021,2,Saturday,True,0,8,2,2,4,Standard,Regular,Warming
C0611,2021-04-16,Truck,Basic Wash,0.3456594662895996,0.0761904761904762,5.0,Highway,Mobile Pay,0.7692307692307694,0.756781720952844,0.4984861976847729,3.64,0.40839506172839507,2021,4,Friday,False,11,7,0,2,4,Standard,VIP,Warming
C0199,2022-02-18,Luxury,Full Service,0.7020480459700954,0.8,3.0,Airport,Membership,0.4615384615384616,0.4554124128990439,0.4717720391807658,3.57,0.6271604938271605,2022,2,Friday,False,2,9,0,0,3,Premium,Regular,Warming
C0805,2021-03-26,Truck,Basic Wash,0.3633495291675442,0.09523809523809523,5.0,Suburban,Cash,0.23076923076923078,0.06200777831793874,0.1101810626298605,2.75,0.8039506172839507,2021,3,Friday,False,11,7,0,4,0,Standard,New,At-Risk
C0891,2021-08-19,Luxury,Full Service,0.6094158969884775,0.8952380952380953,4.0,Airport,Credit Card,0.23076923076923078,0.3194944093339815,0.5818343722172751,4.0,0.5451851851851852,2021,8,Thursday,False,2,9,4,0,1,Standard,New,Warming
C0208,2021-11-30,Truck,Basic Wash,0.35931812028039356,0.0380952380952381,4.0,Mall,Membership,0.15384615384615385,0.06763895640900987,0.1628970020777679,4.0,0.8064197530864198,2021,11,Tuesday,False,11,7,5,3,3,Standard,New,At-Risk
C0089,2021-12-29,Truck,Basic Wash,0.37069030355907223,0.028571428571428553,3.0,Mall,Credit Card,0.23076923076923078,0.08298492950899367,0.14859008607895519,4.0,0.3451851851851852,2021,12,Wednesday,False,11,7,6,3,1,Standard,New,Warming
C0046,2022-01-17,Hatchback,Basic Wash,0.35991982309937126,0.06666666666666668,4.0,Airport,Cash,0.38461538461538464,0.2794927888510776,0.3367764915405165,5.0,0.39209876543209876,2022,1,Monday,False,0,7,1,0,0,Standard,Regular,Warming
C0245,2021-03-24,Truck,Full Service,0.6703082222690213,0.8476190476190476,4.0,Mall,Mobile Pay,0.3076923076923077,0.37809107113919943,0.5499554764024933,2.8,0.24444444444444444,2021,3,Wednesday,False,11,9,6,3,4,Premium,Regular,Active
C0721,2021-10-05,Hatchback,Full Service,0.6458490026775776,0.8952380952380953,4.0,Mall,Membership,0.23076923076923078,0.3576486793064333,0.6517067379044227,3.5,0.7362962962962963,2021,10,Tuesday,False,0,9,5,3,3,Standard,New,At-Risk
C0057,2021-07-12,Sedan,Full Service,0.6943763350281297,0.8761904761904763,4.0,Mall,Credit Card,0.15384615384615385,0.22451790633608812,0.5460373998219056,3.33,0.8187654320987654,2021,7,Monday,False,6,9,1,3,1,Premium,New,At-Risk
C0665,2022-01-06,Truck,Interior Detailing,0.632641625801017,0.580952380952381,4.0,Suburban,Cash,0.38461538461538464,0.3374007454221358,0.40747996438112205,4.0,0.4014814814814815,2022,1,Thursday,False,11,10,4,4,0,Standard,Regular,Warming
C0850,2021-12-03,Luxury,Deluxe Wash,0.49304657179818895,0.3047619047619048,3.0,Mall,Cash,0.3076923076923077,0.2203370604440123,0.3187889581478184,3.2,0.454320987654321,2021,12,Friday,False,2,8,0,3,0,Standard,Regular,Warming
C0980,2021-04-04,Suv,Premium Wash,0.4451510274075634,0.22857142857142856,4.0,Airport,Credit Card,0.5384615384615385,0.42758061902446926,0.38646482635796975,3.62,0.8212345679012346,2021,4,Sunday,True,8,12,3,0,1,Standard,Regular,At-Risk
C0022,2022-01-09,Truck,Full Service,0.6793939348355849,0.9047619047619048,4.0,Airport,Membership,0.4615384615384616,0.5128342245989305,0.5319085782131195,4.14,0.5555555555555556,2022,1,Sunday,True,11,9,3,0,3,Premium,Regular,Warming
C0809,2022-02-18,Luxury,Deluxe Wash,0.48317864556695456,0.37142857142857144,4.0,Highway,Credit Card,0.23076923076923078,0.19552746718522118,0.354704660136539,4.25,0.6508641975308642,2022,2,Friday,False,2,8,0,2,1,Standard,New,Warming
C0120,2021-09-29,Luxury,Interior Detailing,0.5632652907728873,0.5238095238095238,5.0,Mall,Mobile Pay,0.4615384615384616,0.722346459244855,0.7512021371326802,3.14,0.3071604938271605,2021,9,Wednesday,False,2,10,6,3,4,Standard,Regular,Active
C0415,2022-10-25,Suv,Interior Detailing,0.6584546767351606,0.5714285714285714,5.0,Mall,Membership,0.5384615384615385,0.6878868902933074,0.6248738498070644,4.0,0.5925925925925926,2022,10,Tuesday,False,8,10,5,3,3,Standard,Regular,Warming
C0116,2022-03-24,Luxury,Deluxe Wash,0.5030047534522699,0.38095238095238093,2.0,Highway,Membership,0.23076923076923078,0.21920272241127853,0.39810032650638166,4.0,0.4765432098765432,2022,3,Thursday,False,2,8,4,2,3,Standard,New,Warming
C0086,2022-01-24,Luxury,Basic Wash,0.360250759649809,0.0,5.0,Airport,Credit Card,0.9230769230769231,0.8279047156052503,0.4608489165924607,3.92,0.3358024691358025,2022,1,Monday,False,2,7,1,0,1,Standard,VIP,Warming
C0354,2022-02-18,Unknown,Basic Wash,0.449588585697524,0.38510138544820627,4.0,Highway,Mobile Pay,0.5384615384615385,0.6606222654350996,0.5998812704066488,3.25,0.3520987654320988,2022,2,Friday,False,14,7,0,2,4,Standard,Regular,Warming
C0425,2022-02-18,Suv,Full Service,0.6726247781220855,0.7333333333333334,5.0,Mall,Mobile Pay,0.7692307692307694,0.9999999999999999,0.6604927278124072,4.36,0.3451851851851852,2022,2,Friday,False,8,9,0,3,4,Premium,VIP,Warming
C0570,2021-05-02,Truck,Premium Wash,0.4229181082463372,0.22857142857142856,5.0,Airport,Mobile Pay,0.4615384615384616,0.5231810079403663,0.5427129712080735,3.57,0.6271604938271605,2021,5,Sunday,True,11,12,3,0,4,Standard,Regular,Warming
C0308,2024-08-25,Truck,Basic Wash,0.36031092993170677,0.009523809523809518,5.0,Suburban,Cash,0.6153846153846154,0.3907146329606222,0.31279311368358564,2.89,0.2874074074074074,2024,8,Sunday,True,11,7,3,4,0,Standard,Regular,Active
C0265,2022-02-18,Hatchback,Basic Wash,0.36280799663046426,0.0,2.0,Suburban,Credit Card,0.38461538461538464,0.46985901798736024,0.5691896705253784,2.67,0.8212345679012346,2022,2,Friday,False,0,7,0,4,1,Standard,Regular,At-Risk
C0979,2021-11-24,Suv,Deluxe Wash,0.5119701254550378,0.33333333333333337,4.0,Highway,Membership,0.4615384615384616,0.3680926916221034,0.38040961709706145,4.14,0.4883950617283951,2021,11,Wednesday,False,8,8,6,2,3,Standard,Regular,Warming
C0594,2022-02-18,Luxury,Full Service,0.7183842775053402,0.761904761904762,4.0,Highway,Cash,0.4615384615384616,0.7022038567493113,0.7301276343128524,4.0,0.7970370370370371,2022,2,Friday,False,2,9,0,2,0,Premium,Regular,At-Risk
C0573,2021-08-06,Hatchback,Basic Wash,0.34779551129697045,0.06666666666666668,3.0,Airport,Credit Card,0.3076923076923077,0.2916707178739264,0.4233303650934995,3.2,0.4217283950617284,2021,8,Friday,False,0,7,0,0,1,Standard,Regular,Warming
C0994,2022-02-18,Suv,Premium Wash,0.44433872860194357,0.18095238095238095,3.0,Mall,Mobile Pay,0.3076923076923077,0.1771673958839734,0.2555060848916592,3.6,0.3683950617283951,2022,2,Friday,False,8,12,0,3,4,Standard,Regular,Warming
C0111,2021-11-27,Unknown,Basic Wash,0.34728406390083943,0.009523809523809518,4.0,Downtown,Debit Card,0.3076923076923077,0.18899692108248256,0.2728406055209261,4.2,0.6316049382716049,2021,11,Saturday,True,14,7,2,1,2,Standard,Regular,Warming
C0211,2021-09-17,Hatchback,Deluxe Wash,0.5107366346761335,0.39047619047619053,3.0,Highway,Membership,0.3076923076923077,0.2661076000648193,0.38587117839121404,4.0,0.6982716049382717,2021,9,Friday,False,0,8,0,2,3,Standard,Regular,At-Risk
C0593,2024-12-19,Truck,Full Service,0.0,0.9333333333333335,4.0,Highway,Cash,0.4615384615384616,0.3065305461027386,0.3159394479073909,3.86,0.0,2024,12,Thursday,False,11,9,4,2,0,,Regular,
C0604,2022-12-21,Hatchback,Premium Wash,0.424813472126117,0.2380952380952381,2.0,Airport,Credit Card,0.6153846153846154,0.4373521309350186,0.35072721875927576,4.0,0.4291358024691358,2022,12,Wednesday,False,0,12,6,0,1,Standard,Regular,Warming
C0042,2021-05-29,Truck,Premium Wash,0.4388933180901953,0.20952380952380953,4.0,Highway,Mobile Pay,0.5384615384615385,0.4678658240155566,0.42338972989017515,2.25,0.6844444444444444,2021,5,Saturday,True,11,12,2,2,4,Standard,Regular,At-Risk
C0377,2022-02-18,Suv,Basic Wash,0.3612435693011222,0.057142857142857134,4.0,Mall,Cash,0.38461538461538464,0.09803111327175497,0.11516770555060848,3.67,0.411358024691358,2022,2,Friday,False,8,7,0,3,0,Standard,Regular,Warming
C0865,2022-09-09,Hatchback,Premium Wash,0.41825491139925997,0.21904761904761907,5.0,Suburban,Mobile Pay,0.3076923076923077,0.3077378058661481,0.44683882457702584,4.4,0.44592592592592595,2022,9,Friday,False,0,12,0,4,4,Standard,Regular,Warming
C0497,2021-10-19,Suv,Basic Wash,0.3604613556364512,0.009523809523809518,4.0,Downtown,Mobile Pay,0.38461538461538464,0.21159455517744286,0.2538438705847432,3.67,0.32938271604938274,2021,10,Tuesday,False,8,7,5,1,4,Standard,Regular,Active
C0335,2021-05-30,Luxury,Basic Wash,0.36936655735732127,0.06666666666666668,4.0,Downtown,Mobile Pay,0.23076923076923078,0.13631502187651917,0.2463045414069457,3.75,0.3595061728395062,2021,5,Sunday,True,2,7,3,1,4,Standard,New,Warming
C0902,2024-02-25,Hatchback,Premium Wash,0.4073039200938657,0.22857142857142856,5.0,Mall,Mobile Pay,0.6923076923076923,0.473578026251823,0.3415256752745622,3.6,0.45728395061728394,2024,2,Sunday,True,0,12,3,3,4,Standard,Regular,Warming
C0113,2021-07-14,Luxury,Full Service,0.624759318872409,0.8857142857142858,5.0,Highway,Debit Card,0.38461538461538464,0.3034678334143574,0.3660433363015732,4.0,0.27901234567901234,2021,7,Wednesday,False,2,9,6,2,2,Standard,Regular,Active
C0132,2023-12-16,Hatchback,Basic Wash,0.3583854809109781,0.0,4.0,Highway,Membership,0.6153846153846154,0.5382433965321666,0.4328880973582665,3.67,0.294320987654321,2023,12,Saturday,True,0,7,2,2,3,Standard,Regular,Active
C0118,2021-07-13,Sedan,Premium Wash,0.44463958001143244,0.21904761904761907,1.0,Suburban,Cash,0.38461538461538464,0.47886890293307405,0.5802315227070347,3.17,0.5837037037037037,2021,7,Tuesday,False,6,12,5,4,0,Standard,Regular,Warming
C0101,2022-07-24,Hatchback,Premium Wash,0.44229293901741934,0.22857142857142856,4.0,Mall,Mobile Pay,0.4615384615384616,0.450769729379355,0.46696349065004455,4.57,0.6395061728395062,2022,7,Sunday,True,0,12,3,3,4,Standard,Regular,Warming
C0272,2021-04-20,Truck,Basic Wash,0.3743306056138873,0.08571428571428572,3.0,Airport,Mobile Pay,0.23076923076923078,0.15084265111003076,0.27289997031760166,1.75,0.8212345679012346,2021,4,Tuesday,False,11,7,5,0,4,Standard,New,At-Risk
C0668,2024-10-30,Luxury,Full Service,0.6635691506964712,0.9142857142857143,5.0,Mall,Cash,0.4615384615384616,0.3193971803597472,0.32941525675274563,4.43,0.25728395061728393,2024,10,Wednesday,False,2,9,6,3,0,Premium,Regular,Active
C0844,2022-02-18,Luxury,Full Service,0.7295157796564278,0.9333333333333335,4.0,Airport,Debit Card,0.4615384615384616,0.7027953330092368,0.7307212822796081,2.57,0.3333333333333333,2022,2,Friday,False,2,9,0,0,2,Premium,Regular,Warming
C0421,2022-02-18,Unknown,Unknown,0.449588585697524,0.38510138544820627,4.0,Unknown,Unknown,0.6923076923076923,0.25078593420839407,0.17827248441674087,4.2,0.4992592592592593,2022,2,Friday,False,14,13,0,5,5,Standard,Regular,Warming
C0574,2024-05-14,Truck,Basic Wash,0.3496006197539036,0.09523809523809523,4.0,Airport,Cash,0.4615384615384616,0.32328633932912004,0.33351142772336007,4.57,0.23555555555555557,2024,5,Tuesday,False,11,7,5,0,0,Standard,Regular,Active
C0086,2022-02-13,Hatchback,Full Service,0.7344798279129938,0.9619047619047619,2.0,Mall,Mobile Pay,0.9230769230769231,0.8279047156052503,0.4608489165924607,3.92,0.3358024691358025,2022,2,Sunday,True,0,9,3,3,4,Premium,VIP,Warming
C0954,2021-05-10,Van,Premium Wash,0.42054138211137526,0.20952380952380953,5.0,Mall,Cash,0.4615384615384616,0.4796872467995463,0.4971801721579104,4.43,0.6898765432098766,2021,5,Monday,False,15,12,1,3,0,Standard,Regular,At-Risk
